state_ut,district,year,murder,rape,robbery,theft,riots,cheating,dowry_deaths,total_ipc_crimes
MAHARASHTRA,GADCHIROLI,2012,57,18,3,146,21,12,0,981
MAHARASHTRA,GONDIA,2012,41,38,19,269,40,47,0,1772
MAHARASHTRA,HINGOLI,2012,25,13,7,115,99,30,6,1391
MAHARASHTRA,JALGAON,2012,102,45,81,882,241,244,1,4954
MAHARASHTRA,JALNA,2012,45,25,71,396,221,100,36,3051
MAHARASHTRA,KOLHAPUR,2012,63,48,62,824,427,330,17,4554
MAHARASHTRA,LATUR,2012,67,21,39,403,240,192,4,3237
MAHARASHTRA,MUMBAI COMMR.,2012,215,232,1131,10851,374,1827,11,30508
MAHARASHTRA,MUMBAI RLY.,2012,8,1,423,1635,11,32,1,2325
MAHARASHTRA,NAGPUR COMMR.,2012,88,57,491,2339,169,264,6,8277
MAHARASHTRA,NAGPUR RLY.,2012,5,1,67,1073,12,3,0,1292
MAHARASHTRA,NAGPUR RURAL,2012,55,29,42,862,66,54,7,3622
MAHARASHTRA,NANDED,2012,81,48,47,476,276,170,25,4668
MAHARASHTRA,NANDURBAR,2012,35,19,17,165,93,52,0,1358
MAHARASHTRA,NASIK COMMR.,2012,32,20,163,1070,94,139,3,4390
MAHARASHTRA,NASIK RURAL,2012,87,46,91,611,403,183,17,5216
MAHARASHTRA,NAVI MUMBAI,2012,57,36,417,1513,124,455,3,5157
MAHARASHTRA,OSMANABAD,2012,54,38,23,319,233,116,2,3055
MAHARASHTRA,PARBHANI,2012,34,28,65,377,160,106,3,2836
MAHARASHTRA,PUNE COMMR.,2012,110,85,731,4181,532,756,9,12308
MAHARASHTRA,PUNE RLY.,2012,4,2,23,362,5,1,0,445
MAHARASHTRA,PUNE RURAL,2012,163,92,258,1819,512,293,12,8433
MAHARASHTRA,RAIGAD,2012,40,21,42,321,143,164,19,2159
MAHARASHTRA,RATNAGIRI,2012,10,11,35,171,89,63,2,1398
MAHARASHTRA,SANGLI,2012,47,33,34,500,202,219,8,2783
MAHARASHTRA,SATARA,2012,65,43,208,1111,294,210,0,5042
MAHARASHTRA,SINDHUDURG,2012,8,9,12,91,49,79,0,803
MAHARASHTRA,SOLAPUR COMMR.,2012,18,25,98,557,132,106,1,1992
MAHARASHTRA,SOLAPUR RURAL,2012,92,67,60,846,365,151,3,4476
MAHARASHTRA,THANE COMMR.,2012,110,107,757,2435,280,867,4,10144
MAHARASHTRA,THANE RURAL,2012,146,63,389,1291,394,528,6,6919
MAHARASHTRA,WARDHA,2012,30,40,63,656,82,81,0,3564
MAHARASHTRA,WASHIM,2012,40,31,35,303,124,49,6,2241
MAHARASHTRA,YAVATMAL,2012,71,64,94,959,165,101,18,6365
MAHARASHTRA,TOTAL,2012,2712,1839,6949,47476,8860,9398,329,202700
MANIPUR,BISHNUPUR,2012,10,11,0,42,3,4,0,314
MANIPUR,CHANDEL,2012,7,0,0,4,2,2,0,68
MANIPUR,CHURACHANDPUR,2012,8,1,0,19,2,6,0,120
MANIPUR,CID,2012,0,0,0,0,0,2,0,2
MANIPUR,IMPHAL EAST,2012,10,10,1,199,16,28,0,709
MANIPUR,IMPHAL WEST,2012,14,18,1,520,19,49,0,1485
MANIPUR,SENAPATI,2012,2,2,1,13,3,5,0,176
MANIPUR,TAMENGLONG,2012,11,1,0,3,4,2,0,73
MANIPUR,THOUBAL,2012,16,20,0,94,21,30,0,691
MANIPUR,UKHRUL,2012,5,0,0,9,2,8,0,99
MANIPUR,TOTAL,2012,83,63,3,903,72,136,0,3737
MEGHALAYA,GARO HILLS EAST,2012,9,2,2,37,0,4,0,147
MEGHALAYA,GARO HILLS SOUTH,2012,7,6,1,40,0,10,0,146
MEGHALAYA,GARO HILLS WEST,2012,19,6,5,90,0,0,0,471
MEGHALAYA,JAINTIA HILLS,2012,44,32,7,66,0,14,0,395
MEGHALAYA,KHASI HILLS EAST,2012,31,58,25,208,0,61,1,917
MEGHALAYA,KHASI HILLS WEST,2012,16,28,5,32,0,11,0,224
MEGHALAYA,RI-BHOI,2012,11,32,1,70,0,8,0,257
MEGHALAYA,TOTAL,2012,137,164,46,543,0,108,1,2557
MIZORAM,AIZAWL,2012,12,42,2,288,0,28,0,905
MIZORAM,CHAMPHAI,2012,5,12,0,104,0,5,0,230
MIZORAM,KOLASIB,2012,4,9,0,61,0,5,0,173
MIZORAM,LAWNGTLAI,2012,3,7,1,31,1,0,0,89
MIZORAM,LUNGLEI,2012,0,16,0,41,0,3,0,142
MIZORAM,MAMIT,2012,3,10,1,23,0,1,0,80
MIZORAM,SAIHA,2012,0,0,0,25,0,0,0,65
MIZORAM,SERCHHIP,2012,3,7,0,32,0,0,0,82
MIZORAM,TOTAL,2012,30,103,4,605,1,42,0,1766
NAGALAND,DIMAPUR,2012,26,9,36,202,3,20,0,524
NAGALAND,KIPHIRE,2012,4,0,0,2,0,1,0,11
NAGALAND,KOHIMA,2012,11,1,9,72,0,10,0,178
NAGALAND,LONGLENG,2012,1,0,0,1,0,0,0,13
NAGALAND,MOKOKCHUNG,2012,5,3,0,11,0,2,0,61
NAGALAND,MON,2012,6,3,4,19,0,1,0,62
NAGALAND,PEREN,2012,5,0,1,9,0,1,0,29
NAGALAND,PHEK,2012,2,1,1,11,0,0,0,43
NAGALAND,TUENSANG,2012,4,1,0,12,0,3,0,44
NAGALAND,WOKHA,2012,1,2,1,28,0,0,0,59
NAGALAND,ZUNHEBOTO,2012,10,1,2,14,0,1,0,66
NAGALAND,TOTAL,2012,75,21,54,381,3,39,0,1090
ODISHA,ANGUL,2012,65,63,104,535,187,61,20,3835
ODISHA,BALASORE,2012,75,87,62,434,65,122,43,4257
ODISHA,BARAGARH,2012,33,35,68,176,149,34,3,1749
ODISHA,BERHAMPUR,2012,30,18,62,291,33,98,10,1958
ODISHA,BHADRAK,2012,39,54,17,174,20,87,20,2624
ODISHA,BOLANGIR,2012,44,51,45,202,109,59,7,2151
ODISHA,BOUDH,2012,18,10,3,53,39,12,0,660
ODISHA,CUTTACK,2012,48,43,69,222,78,33,27,2882
ODISHA,DCP BBSR,2012,46,56,81,1376,64,172,24,4960
ODISHA,DCP CTC,2012,36,28,57,577,32,80,14,2620
ODISHA,DEOGARH,2012,23,17,14,23,10,4,2,473
ODISHA,DHENKANAL,2012,47,29,76,269,119,40,23,1947
ODISHA,GAJAPATI,2012,12,18,2,21,62,7,2,397
ODISHA,GANJAM,2012,86,53,75,205,177,37,32,2295
ODISHA,JAGATSINGHPUR,2012,37,43,83,368,32,37,20,2139
ODISHA,JAJPUR,2012,78,49,51,424,74,43,51,2759
ODISHA,JHARSUGUDA,2012,16,21,38,291,26,34,2,1247
ODISHA,KALAHANDI,2012,37,65,34,105,72,43,8,1685
ODISHA,KANDHAMAL,2012,29,32,13,77,16,30,1,841
ODISHA,KENDRAPARA,2012,49,38,38,188,22,33,48,2096
ODISHA,KEONJHAR,2012,97,102,38,307,80,48,28,2507
ODISHA,KHURDA,2012,37,27,47,146,56,37,16,1848
ODISHA,KORAPUT,2012,55,73,48,143,92,28,21,1430
ODISHA,MALKANGIR,2012,40,17,4,48,48,27,5,502
ODISHA,MAYURBHANJ,2012,80,86,37,236,43,56,34,2565
ODISHA,NAYAGARH,2012,38,25,40,148,36,31,16,1242
ODISHA,NOWRANGPUR,2012,39,42,20,64,49,20,2,1022
ODISHA,NUAPADA,2012,19,18,16,61,36,29,1,921
ODISHA,PURI,2012,61,42,114,460,170,77,26,3883
ODISHA,RAYAGADA,2012,24,41,18,90,36,16,4,1044
ODISHA,ROURKELA,2012,80,65,30,444,19,66,2,1861
ODISHA,SAMBALPUR,2012,54,57,113,426,74,54,0,2474
ODISHA,SONEPUR,2012,17,12,12,56,30,31,4,559
ODISHA,SRP(CUTTACK),2012,5,0,17,541,0,7,0,700
ODISHA,SRP(ROURKELA),2012,6,1,19,275,0,4,1,454
ODISHA,SUNDARGARH,2012,48,40,48,174,50,10,8,1370
ODISHA,TOTAL,2012,1548,1458,1613,9630,2205,1607,525,67957
PUNJAB,AMRITSAR RURAL,2012,46,18,5,181,0,107,8,1198
PUNJAB,BARNALA,2012,18,25,1,90,0,78,2,688
PUNJAB,BATALA,2012,19,25,5,146,0,49,4,1023
PUNJAB,BHATINDA,2012,53,44,4,311,0,153,6,1810
PUNJAB,CP AMRITSAR,2012,42,27,25,416,0,266,5,1964
PUNJAB,CP JALANDHAR,2012,14,33,18,443,0,171,6,1698
PUNJAB,CP LUDHIANA,2012,79,69,19,504,0,281,10,3065
PUNJAB,FARIDKOT,2012,22,17,2,106,0,53,2,771
PUNJAB,FATEHGARH SAHIB,2012,17,15,1,81,0,85,2,767
PUNJAB,FAZILKA,2012,37,32,2,133,0,92,2,962
PUNJAB,FEROZPUR,2012,37,15,3,189,0,128,4,1228
PUNJAB,G.R.P,2012,5,0,0,55,0,3,2,359
PUNJAB,GURDASPUR,2012,19,14,1,94,0,77,10,840
PUNJAB,HOSHIARPUR,2012,45,33,38,229,0,104,8,1626
PUNJAB,JALANDHAR RURAL,2012,49,29,25,174,0,181,3,1634
PUNJAB,KAPURTHALA,2012,24,16,16,213,0,110,3,1408
PUNJAB,KHANNA,2012,20,14,1,146,0,65,0,834
PUNJAB,LUDHIANA RURAL,2012,25,11,3,94,0,75,4,829
PUNJAB,MANSA,2012,15,22,0,65,0,51,3,650
PUNJAB,MOGA,2012,37,23,6,154,1,114,3,1152
PUNJAB,MUKTSAR,2012,25,18,4,112,0,45,3,821
PUNJAB,PATHANKOT,2012,11,13,3,48,0,41,7,472
PUNJAB,PATIALA,2012,53,44,1,307,0,269,4,2545
PUNJAB,ROPAR,2012,20,22,0,220,0,78,0,1108
PUNJAB,SANGRUR,2012,41,34,5,181,0,134,7,2103
PUNJAB,SAS NGR,2012,22,23,7,364,0,435,7,2414
PUNJAB,SBS NAGAR,2012,19,21,12,88,0,72,0,704
PUNJAB,TARN TARAN,2012,41,23,6,128,0,134,3,1117
PUNJAB,TOTAL,2012,855,680,213,5272,1,3451,118,35790
RAJASTHAN,AJMER,2012,38,70,17,630,6,1174,13,6550
RAJASTHAN,ALWAR,2012,100,129,63,3220,8,1213,47,11941
RAJASTHAN,BANSWARA,2012,34,56,13,129,50,137,4,2777
RAJASTHAN,BARAN,2012,45,69,4,322,0,312,7,3596
RAJASTHAN,BARMER,2012,29,21,3,387,0,346,20,3744
RAJASTHAN,BHARATPUR,2012,91,108,41,1466,0,798,32,8849
RAJASTHAN,BHILWARA,2012,29,59,21,617,18,590,10,4893
RAJASTHAN,BIKANER,2012,45,67,12,274,0,755,16,4535
RAJASTHAN,BUNDI,2012,18,43,3,242,5,292,5,3124
RAJASTHAN,CHITTORGARH,2012,38,59,18,431,17,349,6,4390
RAJASTHAN,CHURU,2012,42,59,4,194,0,522,8,3363
RAJASTHAN,DAUSA,2012,30,14,18,942,14,479,19,5101
RAJASTHAN,DHOLPUR,2012,50,32,13,346,0,223,30,3739
RAJASTHAN,DUNGARPUR,2012,26,32,16,57,9,65,5,1844
RAJASTHAN,G.R.P.AJMER,2012,4,4,2,611,5,7,1,788
RAJASTHAN,G.R.P.JODHPUR,2012,2,1,0,83,0,0,1,131
RAJASTHAN,GANGANAGAR,2012,51,77,3,311,0,958,21,5427
RAJASTHAN,HANUMANGARH,2012,49,92,5,230,0,607,19,4077
RAJASTHAN,JAIPUR EAST,2012,21,41,126,2510,48,626,10,6371
RAJASTHAN,JAIPUR NORTH,2012,12,37,37,589,12,519,13,2936
RAJASTHAN,JAIPUR RURAL,2012,38,39,21,596,12,679,11,5484
RAJASTHAN,JAIPUR SOUTH,2012,17,17,53,1107,4,527,7,4016
RAJASTHAN,JAIPUR WEST,2012,26,38,40,1093,3,1012,0,5288
RAJASTHAN,JAISALMER,2012,9,12,3,107,8,146,11,1177
RAJASTHAN,JALORE,2012,23,13,5,183,11,187,15,2480
RAJASTHAN,JHALAWAR,2012,47,81,10,337,29,210,5,3795
RAJASTHAN,JHUNJHUNU,2012,36,45,9,291,11,510,17,4358
RAJASTHAN,JODHPUR EAST,2012,12,20,16,397,0,447,11,2303
RAJASTHAN,JODHPUR RURAL,2012,34,27,12,224,3,226,16,2788
RAJASTHAN,JODHPUR WEST,2012,15,20,23,646,0,275,5,2228
RAJASTHAN,KARAULI,2012,41,44,19,685,8,213,15,4561
RAJASTHAN,KOTA CITY,2012,28,45,27,596,0,756,5,3972
RAJASTHAN,KOTA RURAL,2012,20,42,8,133,3,199,6,2331
RAJASTHAN,NAGAUR,2012,49,53,7,343,0,568,11,4498
RAJASTHAN,PALI,2012,56,61,28,328,0,453,9,5469
RAJASTHAN,PRATAPGARH,2012,29,137,7,129,25,160,2,2585
RAJASTHAN,RAJSAMAND,2012,26,14,19,168,20,302,5,2439
RAJASTHAN,SAWAI MADHOPUR,2012,24,19,5,605,0,355,6,4054
RAJASTHAN,SIKAR,2012,51,55,4,619,11,912,18,5824
RAJASTHAN,SIROHI,2012,29,29,10,116,26,220,4,1906
RAJASTHAN,TONK,2012,21,19,3,233,36,310,3,3232
RAJASTHAN,UDAIPUR,2012,76,149,59,787,171,1007,9,7984
RAJASTHAN,TOTAL,2012,1461,2049,807,23314,573,19646,478,170948
SIKKIM,EAST,2012,3,13,2,42,12,22,1,209
SIKKIM,NORTH,2012,1,0,0,7,0,0,0,31
SIKKIM,SOUTH,2012,1,12,2,39,5,6,0,165
SIKKIM,WEST,2012,2,9,2,29,5,3,0,123
SIKKIM,TOTAL,2012,7,34,6,117,22,31,1,528
TAMIL NADU,ARIYALUR,2012,19,11,8,131,41,11,1,2480
TAMIL NADU,CHENNAI,2012,180,94,85,2169,95,769,12,19881
TAMIL NADU,CHENNAI RLY.,2012,1,0,18,214,2,0,0,558
TAMIL NADU,COIMBATORE RURAL,2012,51,9,72,354,130,89,1,5093
TAMIL NADU,COIMBATORE URBAN,2012,29,20,101,544,16,132,0,10357
TAMIL NADU,CUDDALORE,2012,70,40,44,518,332,38,8,11318
TAMIL NADU,DHARMAPURI,2012,50,25,21,155,92,36,1,3742
TAMIL NADU,DINDIGUL,2012,74,16,60,203,81,118,4,5985
TAMIL NADU,ERODE,2012,40,8,44,344,32,118,1,4789
TAMIL NADU,KANCHIPURAM,2012,76,19,22,548,154,152,3,8040
TAMIL NADU,KANYAKUMARI,2012,53,12,86,240,0,132,4,4810
TAMIL NADU,KARUR,2012,26,4,30,135,28,18,1,2401
TAMIL NADU,KRISHNAGIRI,2012,63,14,57,166,160,71,1,4196
TAMIL NADU,MADURAI RURAL,2012,76,30,121,370,196,348,11,6358
TAMIL NADU,MADURAI URBAN,2012,31,11,79,459,26,294,3,3261
TAMIL NADU,NAGAPATTINAM,2012,56,10,18,200,59,18,1,4245
TAMIL NADU,NAMAKKAL,2012,30,12,44,106,35,82,1,4070
TAMIL NADU,NILGIRIS,2012,14,9,5,42,8,26,1,1216
TAMIL NADU,PERAMBALUR,2012,11,3,13,83,34,21,0,1455
TAMIL NADU,PUDUKOTTAI,2012,31,6,18,141,55,42,0,3142
TAMIL NADU,RAMNATHAPURAM,2012,54,9,45,178,99,55,3,3549
TAMIL NADU,SALEM RURAL,2012,60,36,26,204,133,92,1,5939
TAMIL NADU,SALEM URBAN,2012,16,15,39,162,32,35,3,2329
TAMIL NADU,SIVAGANGAI,2012,47,11,34,194,75,83,3,3598
TAMIL NADU,THANJAVUR,2012,62,14,100,420,176,99,1,6785
TAMIL NADU,THENI,2012,39,22,48,215,83,129,5,4312
TAMIL NADU,THIRUNELVELI RURAL,2012,88,44,103,230,4,227,3,9024
TAMIL NADU,THIRUNELVELI URBAN,2012,19,3,38,58,0,64,2,1352
TAMIL NADU,THIRUVALLUR,2012,40,18,24,203,105,40,5,3579
TAMIL NADU,THIRUVANNAMALAI,2012,52,21,19,241,148,78,1,4874
TAMIL NADU,THIRUVARUR,2012,33,11,20,175,20,19,1,4039
TAMIL NADU,THOOTHUGUDI,2012,85,26,78,248,0,92,1,5324
TAMIL NADU,TIRUPPUR,2012,63,8,131,554,67,155,7,7046
TAMIL NADU,TRICHY RLY.,2012,2,0,3,82,2,2,0,216
TAMIL NADU,TRICHY RURAL,2012,44,14,46,103,34,22,3,4485
TAMIL NADU,TRICHY URBAN,2012,26,7,56,253,7,103,3,2926
TAMIL NADU,VELLORE,2012,76,24,40,489,9,71,8,7710
TAMIL NADU,VILLUPURAM,2012,100,78,51,601,486,99,4,10486
TAMIL NADU,VIRUDHUNAGAR,2012,62,23,51,264,80,171,2,5504
TAMIL NADU,TOTAL,2012,1949,737,1898,11996,3136,4151,110,200474
TRIPURA,DHALAI,2012,20,35,13,29,8,7,5,443
TRIPURA,GOMATI,2012,18,26,5,132,29,12,4,1147
TRIPURA,GRP,2012,1,0,0,5,0,1,0,10
TRIPURA,KHOWAI,2012,12,10,1,33,13,9,3,423
TRIPURA,NORTH,2012,11,29,4,45,8,11,3,553
TRIPURA,SIPAHIJALA,2012,12,23,10,84,16,14,3,987
TRIPURA,SOUTH,2012,15,30,8,46,23,12,5,774
TRIPURA,UNAKOTI,2012,9,26,9,45,6,20,2,533
TRIPURA,WEST,2012,26,50,10,146,25,19,12,1394
TRIPURA,TOTAL,2012,124,229,60,565,128,105,37,6264
UTTAR PRADESH,AGRA,2012,152,58,233,3472,476,350,88,9360
UTTAR PRADESH,ALIGARH,2012,177,64,121,1350,252,377,71,5806
UTTAR PRADESH,ALLAHABAD,2012,115,52,55,1307,113,308,63,6394
UTTAR PRADESH,AMBEDKAR NAGAR,2012,35,12,24,123,66,69,9,1211
UTTAR PRADESH,AURAIYA,2012,24,13,19,150,9,60,18,1319
UTTAR PRADESH,AZAMGARH,2012,73,19,59,240,182,131,25,2284
UTTAR PRADESH,BADAUN,2012,108,24,40,218,6,49,47,2537
UTTAR PRADESH,BAGHPAT,2012,80,18,46,260,63,63,19,1560
UTTAR PRADESH,BAHRAICH,2012,41,27,15,215,69,141,38,2369
UTTAR PRADESH,BALLIA,2012,45,12,38,235,102,70,28,1607
UTTAR PRADESH,BALRAMPUR,2012,23,12,6,62,21,66,5,586
UTTAR PRADESH,BANDA,2012,40,22,9,134,34,32,36,1224
UTTAR PRADESH,BARABANKI,2012,73,31,16,197,12,141,31,2096
UTTAR PRADESH,BAREILLY,2012,114,86,68,762,134,388,61,5228
UTTAR PRADESH,BASTI,2012,33,7,12,161,13,68,21,1237
UTTAR PRADESH,BHIM NAGAR,2012,77,23,43,279,99,79,27,1914
UTTAR PRADESH,BIJNOR,2012,89,43,56,357,67,229,19,3108
UTTAR PRADESH,BULANDSHAHAR,2012,140,46,61,526,97,213,48,3554
UTTAR PRADESH,CHANDOLI,2012,25,11,13,124,9,38,14,1043
UTTAR PRADESH,CHITRAKOOT DHAM,2012,34,31,7,97,16,29,22,780
UTTAR PRADESH,CSM NAGAR,2012,35,26,17,137,51,37,12,1522
UTTAR PRADESH,DEORIA,2012,35,18,12,177,48,120,29,1446
UTTAR PRADESH,ETAH,2012,73,22,37,389,108,120,38,2468
UTTAR PRADESH,ETAWAH,2012,59,9,33,273,14,80,26,1996
UTTAR PRADESH,FAIZABAD,2012,45,29,33,263,66,96,18,2281
